drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,63370,0.5602,NA,NA,NA,NA,10150,1.904,8795,1.434,NA,NA,353.7,0.9514
quinidine,3237,43760,0.6061,NA,NA,NA,NA,13760,1.36,9044,1.43,NA,NA,353.6,1.092
quinidine,3237,38590,0.6515,NA,NA,NA,NA,12290,1.438,9462,1.377,NA,NA,399.5,1.292
quinidine,3237,64590,0.5222,NA,NA,NA,NA,13050,1.492,11680,1.181,NA,NA,354,0.8555
quinidine,3237,56440,0.5644,NA,NA,NA,NA,10890,1.851,7792,1.658,NA,NA,259.1,0.9482
quinidine,3237,40290,0.64,NA,NA,NA,NA,12230,1.526,7930,1.687,NA,NA,317.5,1.082
quinidine,3237,34540,0.6867,NA,NA,NA,NA,15690,1.093,8677,1.546,NA,NA,339.6,1.041
quinidine,3237,44840,0.6299,NA,NA,NA,NA,11120,1.776,8853,1.346,NA,NA,420.6,1.114
quinidine,3237,75140,0.5007,NA,NA,NA,NA,12290,1.557,8116,1.562,NA,NA,316.5,0.8646
quinidine,3237,46340,0.6219,NA,NA,NA,NA,10110,1.737,9266,1.484,NA,NA,126.6,0.5751
quinidine,3237,95590,0.4832,NA,NA,NA,NA,13800,1.261,10180,1.209,NA,NA,88.67,0.3914
quinidine,3237,36760,0.696,NA,NA,NA,NA,9661,1.989,9460,1.27,NA,NA,103.3,0.5235
quinidine,3237,57430,0.6083,NA,NA,NA,NA,11950,1.566,9249,1.265,NA,NA,85.24,0.3603
quinidine,3237,67280,0.5228,NA,NA,NA,NA,10340,1.59,8689,1.48,NA,NA,283.6,0.6531
quinidine,3237,64650,0.5105,NA,NA,NA,NA,10830,1.632,9353,1.3,NA,NA,302.2,1.054
quinidine,3237,42440,0.6512,NA,NA,NA,NA,15060,1.269,8676,1.572,NA,NA,294.4,0.8384
quinidine,3237,67500,0.5257,NA,NA,NA,NA,11950,1.448,8853,1.466,NA,NA,368.5,0.9866
