V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.978646,0.019190,0.000071,6.854618,6.854680,145.022565,145.022543,1.558863,1.469229,0.000072,0.007361,0.697301,0.697298,0.697267,0.454053,0.697046,0.000189,0.426418,0.172233,0.001003,0.999552,0.374850,0.000511,0.999552,0.407782,0.000000,1.000000,0.793938,1.000000,0.997339,0.999489,1.000000,1.000000,0.001377,0.000174,0.643415,0.417501,0.000193,0.996766,0.000000,0.000000,0.019251
-87.978194,0.019059,0.000071,6.857122,6.857185,145.018591,145.018569,1.559589,1.471111,0.000072,0.007362,0.697286,0.697282,0.697252,0.454035,0.697044,0.000189,0.427685,0.173264,0.001003,0.999552,0.376821,0.000511,0.999552,0.409971,0.000000,1.000000,0.794232,1.000000,0.997363,0.999495,1.000000,1.000000,0.001383,0.000164,0.641698,0.417948,0.000193,0.996766,0.000000,0.000000,0.019651
-87.978268,0.018862,0.000071,6.862160,6.862222,145.016609,145.016587,1.556496,1.469257,0.000072,0.007362,0.697288,0.697285,0.697256,0.454038,0.697060,0.000189,0.428910,0.174267,0.001003,0.999552,0.378756,0.000511,0.999552,0.412122,0.000000,1.000000,0.795075,1.000000,0.997401,0.999505,1.000000,1.000000,0.001379,0.000155,0.640025,0.416964,0.000193,0.996766,0.000000,0.000000,0.018873
-87.979603,0.019157,0.000071,6.846559,6.846621,145.032002,145.031980,1.555793,1.465623,0.000072,0.007361,0.697335,0.697331,0.697299,0.454091,0.697066,0.000189,0.425329,0.171351,0.001003,0.999552,0.373147,0.000511,0.999552,0.405892,0.000000,1.000000,0.793639,1.000000,0.997313,0.999482,1.000000,1.000000,0.001371,0.000183,0.644870,0.417396,0.000193,0.996765,0.000000,0.000000,0.019010
-87.970700,0.017264,0.000073,6.905928,6.905993,144.966510,144.966488,1.586775,1.519852,0.000074,0.007367,0.697026,0.697024,0.697011,0.453737,0.696964,0.000189,0.455011,0.198444,0.001003,0.999552,0.426862,0.000511,0.999552,0.465041,0.000000,1.000000,0.813413,1.000000,0.998210,0.999687,1.000000,1.000000,0.001511,0.000040,0.598239,0.407054,0.000193,0.996768,0.000000,0.000000,0.018618
-87.975382,0.018318,0.000071,6.873944,6.874007,145.000288,145.000266,1.566556,1.487029,0.000073,0.007364,0.697188,0.697186,0.697164,0.453923,0.697047,0.000189,0.438992,0.182933,0.001003,0.999552,0.395882,0.000511,0.999552,0.431008,0.000000,1.000000,0.801654,1.000000,0.997724,0.999582,1.000000,1.000000,0.001418,0.000095,0.625277,0.413327,0.000193,0.996766,0.000000,0.000000,0.019611
-87.970453,0.016655,0.000073,6.890356,6.890421,144.976904,144.976881,1.578516,1.515133,0.000074,0.007367,0.697017,0.697016,0.697004,0.453727,0.696966,0.000189,0.458179,0.201821,0.001003,0.999552,0.433856,0.000511,0.999552,0.472677,0.000000,1.000000,0.817748,1.000000,0.998342,0.999715,1.000000,1.000000,0.001508,0.000033,0.592117,0.402463,0.000193,0.996768,0.000000,0.000000,0.020905
-87.972838,0.018168,0.000072,6.892987,6.893051,144.978861,144.978838,1.584300,1.509338,0.000073,0.007366,0.697100,0.697098,0.697080,0.453821,0.697000,0.000189,0.445846,0.189278,0.001003,0.999552,0.408383,0.000511,0.999552,0.444775,0.000000,1.000000,0.805161,1.000000,0.997899,0.999620,1.000000,1.000000,0.001473,0.000066,0.614366,0.413614,0.000193,0.996767,0.000000,0.000000,0.019019
-87.972707,0.017199,0.000072,6.873504,6.873568,144.995749,144.995726,1.575148,1.506989,0.000073,0.007366,0.697095,0.697094,0.697079,0.453818,0.697025,0.000189,0.452530,0.195857,0.001003,0.999552,0.421819,0.000511,0.999552,0.459485,0.000000,1.000000,0.812893,1.000000,0.998170,0.999679,1.000000,1.000000,0.001478,0.000046,0.602704,0.405794,0.000193,0.996767,0.000000,0.000000,0.020537
-87.974437,0.017728,0.000072,6.868745,6.868808,145.003119,145.003097,1.570246,1.496697,0.000073,0.007364,0.697155,0.697153,0.697135,0.453887,0.697057,0.000189,0.446042,0.189448,0.001003,0.999552,0.408912,0.000511,0.999552,0.445328,0.000000,1.000000,0.807356,1.000000,0.997959,0.999634,1.000000,1.000000,0.001446,0.000065,0.613966,0.409616,0.000193,0.996767,0.000000,0.000000,0.020069
-87.974173,0.018388,0.000072,6.885868,6.885931,144.988640,144.988618,1.570401,1.491549,0.000073,0.007365,0.697146,0.697144,0.697122,0.453874,0.697014,0.000189,0.440402,0.184212,0.001003,0.999552,0.398455,0.000511,0.999552,0.433839,0.000000,1.000000,0.802749,1.000000,0.997775,0.999594,1.000000,1.000000,0.001426,0.000088,0.623092,0.412159,0.000193,0.996767,0.000000,0.000000,0.019294
-87.975601,0.017989,0.000071,6.877537,6.877599,144.999083,144.999061,1.561834,1.483974,0.000073,0.007364,0.697196,0.697193,0.697172,0.453933,0.697064,0.000189,0.440332,0.184135,0.001003,0.999552,0.398188,0.000511,0.999552,0.433569,0.000000,1.000000,0.802385,1.000000,0.997755,0.999589,1.000000,1.000000,0.001415,0.000088,0.623234,0.412916,0.000193,0.996766,0.000000,0.000000,0.019130
-87.976583,0.018585,0.000071,6.858086,6.858149,145.013963,145.013941,1.566167,1.483866,0.000072,0.007363,0.697230,0.697227,0.697203,0.453971,0.697063,0.000189,0.435573,0.179911,0.001003,0.999552,0.389936,0.000511,0.999552,0.424440,0.000000,1.000000,0.799424,1.000000,0.997619,0.999556,1.000000,1.000000,0.001410,0.000112,0.630409,0.415160,0.000193,0.996766,0.000000,0.000000,0.020336
-87.970478,0.016724,0.000073,6.901640,6.901704,144.973249,144.973226,1.586276,1.523802,0.000074,0.007367,0.697018,0.697017,0.697005,0.453729,0.696971,0.000189,0.459876,0.203680,0.001003,0.999552,0.437636,0.000511,0.999552,0.476802,0.000000,1.000000,0.819208,1.000000,0.998396,0.999726,1.000000,1.000000,0.001530,0.000030,0.588823,0.401364,0.000193,0.996768,0.000000,0.000000,0.017856
-87.974551,0.018889,0.000071,6.883740,6.883803,144.986881,144.986859,1.571015,1.487148,0.000072,0.007364,0.697159,0.697156,0.697131,0.453888,0.696984,0.000189,0.434534,0.179029,0.001003,0.999552,0.388108,0.000511,0.999552,0.422450,0.000000,1.000000,0.797649,1.000000,0.997558,0.999543,1.000000,1.000000,0.001415,0.000118,0.631999,0.416746,0.000193,0.996767,0.000000,0.000000,0.020506
-87.978786,0.018858,0.000071,6.849082,6.849144,145.028526,145.028504,1.558229,1.471665,0.000072,0.007361,0.697306,0.697303,0.697275,0.454059,0.697088,0.000189,0.429872,0.175057,0.001003,0.999552,0.380413,0.000511,0.999552,0.413924,0.000000,1.000000,0.796436,1.000000,0.997458,0.999518,1.000000,1.000000,0.001383,0.000148,0.638630,0.415837,0.000193,0.996766,0.000000,0.000000,0.019127
-87.972941,0.017562,0.000072,6.880428,6.880492,144.988078,144.988056,1.573133,1.501209,0.000073,0.007366,0.697103,0.697101,0.697085,0.453826,0.697015,0.000189,0.448062,0.191410,0.001003,0.999552,0.412749,0.000511,0.999552,0.449562,0.000000,1.000000,0.808125,1.000000,0.998000,0.999642,1.000000,1.000000,0.001460,0.000059,0.610579,0.410081,0.000193,0.996767,0.000000,0.000000,0.020919
-87.979200,0.019576,0.000071,6.854398,6.854460,145.022888,145.022866,1.557468,1.463490,0.000072,0.007361,0.697321,0.697317,0.697280,0.454074,0.696997,0.000189,0.421088,0.168008,0.001003,0.999552,0.366587,0.000511,0.999552,0.398640,0.000000,1.000000,0.790583,1.000000,0.997162,0.999444,1.000000,1.000000,0.001367,0.000221,0.650495,0.419563,0.000194,0.996765,0.000000,0.000000,0.019344
-87.972750,0.017926,0.000072,6.876878,6.876942,144.989557,144.989534,1.578080,1.504327,0.000073,0.007366,0.697097,0.697095,0.697077,0.453818,0.697000,0.000189,0.446544,0.189946,0.001003,0.999552,0.409899,0.000511,0.999552,0.446411,0.000000,1.000000,0.807110,1.000000,0.997961,0.999634,1.000000,1.000000,0.001462,0.000063,0.613112,0.410674,0.000193,0.996767,0.000000,0.000000,0.021283
-87.972949,0.017928,0.000072,6.885423,6.885487,144.983988,144.983965,1.574144,1.499527,0.000073,0.007366,0.697104,0.697102,0.697083,0.453826,0.697001,0.000189,0.445227,0.188690,0.001003,0.999552,0.407319,0.000511,0.999552,0.443596,0.000000,1.000000,0.805766,1.000000,0.997910,0.999623,1.000000,1.000000,0.001451,0.000068,0.615343,0.411434,0.000193,0.996767,0.000000,0.000000,0.020605
-87.973061,0.017290,0.000072,6.886305,6.886368,144.987250,144.987228,1.569363,1.499331,0.000073,0.007365,0.697108,0.697106,0.697090,0.453832,0.697027,0.000189,0.449959,0.193271,0.001003,0.999552,0.416510,0.000511,0.999552,0.453692,0.000000,1.000000,0.810224,1.000000,0.998074,0.999660,1.000000,1.000000,0.001458,0.000053,0.607322,0.407530,0.000193,0.996767,0.000000,0.000000,0.019564
-87.974993,0.018162,0.000072,6.859538,6.859601,145.010537,145.010515,1.573021,1.496457,0.000073,0.007364,0.697175,0.697172,0.697153,0.453908,0.697059,0.000189,0.442938,0.186525,0.001003,0.999552,0.403159,0.000511,0.999552,0.438981,0.000000,1.000000,0.805264,1.000000,0.997872,0.999615,1.000000,1.000000,0.001440,0.000077,0.619006,0.410973,0.000193,0.996766,0.000000,0.000000,0.020489
-87.973452,0.017613,0.000072,6.873282,6.873346,144.996258,144.996236,1.573397,1.501372,0.000073,0.007365,0.697121,0.697119,0.697102,0.453847,0.697032,0.000189,0.448024,0.191366,0.001003,0.999552,0.412745,0.000511,0.999552,0.449539,0.000000,1.000000,0.808710,1.000000,0.998017,0.999646,1.000000,1.000000,0.001459,0.000059,0.610621,0.409052,0.000193,0.996767,0.000000,0.000000,0.020588
-87.976745,0.018773,0.000071,6.879290,6.879352,145.001064,145.001042,1.559528,1.474546,0.000072,0.007363,0.697235,0.697232,0.697206,0.453977,0.697041,0.000189,0.432367,0.177162,0.001003,0.999552,0.384451,0.000511,0.999552,0.418418,0.000000,1.000000,0.797389,1.000000,0.997517,0.999534,1.000000,1.000000,0.001387,0.000131,0.635156,0.414903,0.000193,0.996766,0.000000,0.000000,0.018179
-87.975163,0.018087,0.000072,6.871679,6.871742,145.000435,145.000413,1.566702,1.488875,0.000073,0.007364,0.697181,0.697178,0.697157,0.453915,0.697051,0.000189,0.440737,0.184506,0.001003,0.999552,0.398955,0.000511,0.999552,0.434401,0.000000,1.000000,0.802533,1.000000,0.997766,0.999590,1.000000,1.000000,0.001426,0.000087,0.622572,0.413514,0.000193,0.996766,0.000000,0.000000,0.020239
-87.975681,0.018084,0.000072,6.867632,6.867694,145.006581,145.006559,1.565504,1.487739,0.000073,0.007364,0.697198,0.697196,0.697175,0.453936,0.697070,0.000189,0.440797,0.184556,0.001003,0.999552,0.399115,0.000511,0.999552,0.434565,0.000000,1.000000,0.803174,1.000000,0.997785,0.999595,1.000000,1.000000,0.001422,0.000086,0.622462,0.412358,0.000193,0.996766,0.000000,0.000000,0.019661
-87.977947,0.017943,0.000071,6.856401,6.856464,145.022367,145.022345,1.554921,1.475689,0.000072,0.007362,0.697277,0.697274,0.697252,0.454028,0.697128,0.000189,0.437815,0.181864,0.001003,0.999552,0.393705,0.000511,0.999552,0.428622,0.000000,1.000000,0.801178,1.000000,0.997686,0.999572,1.000000,1.000000,0.001399,0.000101,0.627084,0.413458,0.000193,0.996766,0.000000,0.000000,0.018885
-87.973205,0.017976,0.000072,6.888148,6.888211,144.983214,144.983192,1.572221,1.496892,0.000073,0.007365,0.697113,0.697110,0.697092,0.453836,0.697004,0.000189,0.444297,0.187811,0.001003,0.999552,0.405555,0.000511,0.999552,0.441662,0.000000,1.000000,0.805083,1.000000,0.997881,0.999617,1.000000,1.000000,0.001444,0.000072,0.616882,0.411590,0.000193,0.996767,0.000000,0.000000,0.020123
-87.969420,0.016423,0.000073,6.907872,6.907937,144.963330,144.963307,1.587511,1.527047,0.000074,0.007368,0.696981,0.696980,0.696970,0.453686,0.696941,0.000189,0.462390,0.206520,0.001003,0.999552,0.443336,0.000511,0.999552,0.483047,0.000000,1.000000,0.821234,1.000000,0.998462,0.999738,1.000000,1.000000,0.001546,0.000026,0.583704,0.400808,0.000193,0.996768,0.000000,0.000000,0.018888
-87.977242,0.018218,0.000071,6.849667,6.849729,145.024401,145.024379,1.563316,1.483783,0.000072,0.007362,0.697253,0.697250,0.697228,0.453999,0.697108,0.000189,0.438422,0.182408,0.001003,0.999552,0.394912,0.000511,0.999552,0.429917,0.000000,1.000000,0.802011,1.000000,0.997724,0.999580,1.000000,1.000000,0.001412,0.000097,0.626103,0.413001,0.000193,0.996766,0.000000,0.000000,0.019854
-87.969177,0.016902,0.000073,6.911104,6.911169,144.957876,144.957854,1.591079,1.527534,0.000074,0.007368,0.696973,0.696971,0.696960,0.453675,0.696924,0.000189,0.459229,0.202985,0.001003,0.999552,0.436077,0.000511,0.999552,0.475122,0.000000,1.000000,0.817368,1.000000,0.998344,0.999714,1.000000,1.000000,0.001538,0.000031,0.590108,0.404498,0.000194,0.996768,0.000000,0.000000,0.019387
-87.972275,0.017391,0.000072,6.880059,6.880123,144.986994,144.986972,1.576066,1.506215,0.000073,0.007366,0.697080,0.697079,0.697063,0.453800,0.697003,0.000189,0.450679,0.193996,0.001003,0.999552,0.417983,0.000511,0.999552,0.455296,0.000000,1.000000,0.810508,1.000000,0.998090,0.999662,1.000000,1.000000,0.001474,0.000051,0.606022,0.408361,0.000193,0.996767,0.000000,0.000000,0.021175
-87.972538,0.017538,0.000072,6.879567,6.879631,144.986634,144.986611,1.575221,1.503787,0.000073,0.007366,0.697089,0.697088,0.697071,0.453810,0.697004,0.000189,0.448787,0.192121,0.001003,0.999552,0.414167,0.000511,0.999552,0.451119,0.000000,1.000000,0.808556,1.000000,0.998018,0.999646,1.000000,1.000000,0.001467,0.000056,0.609326,0.410214,0.000193,0.996767,0.000000,0.000000,0.021500
-87.972110,0.016877,0.000073,6.899070,6.899134,144.978910,144.978887,1.578311,1.513091,0.000074,0.007366,0.697075,0.697073,0.697060,0.453794,0.697017,0.000189,0.456150,0.199624,0.001003,0.999552,0.429275,0.000511,0.999552,0.467683,0.000000,1.000000,0.815231,1.000000,0.998263,0.999699,1.000000,1.000000,0.001500,0.000037,0.596124,0.404660,0.000193,0.996767,0.000000,0.000000,0.017398
-87.972079,0.017852,0.000072,6.892040,6.892104,144.976350,144.976328,1.576336,1.502834,0.000073,0.007366,0.697074,0.697071,0.697054,0.453791,0.696978,0.000189,0.446698,0.190100,0.001003,0.999552,0.410135,0.000511,0.999552,0.446692,0.000000,1.000000,0.806768,1.000000,0.997954,0.999633,1.000000,1.000000,0.001460,0.000063,0.612896,0.410859,0.000193,0.996767,0.000000,0.000000,0.020783
-87.973334,0.017097,0.000072,6.885964,6.886027,144.989909,144.989886,1.566753,1.497932,0.000073,0.007365,0.697117,0.697115,0.697100,0.453843,0.697042,0.000189,0.451132,0.194438,0.001003,0.999552,0.418865,0.000511,0.999552,0.456276,0.000000,1.000000,0.811546,1.000000,0.998118,0.999669,1.000000,1.000000,0.001457,0.000049,0.605264,0.406144,0.000193,0.996767,0.000000,0.000000,0.018987
-87.972429,0.017762,0.000072,6.892972,6.893036,144.979909,144.979886,1.574164,1.501524,0.000073,0.007366,0.697086,0.697084,0.697066,0.453805,0.696994,0.000189,0.447639,0.191005,0.001003,0.999552,0.412025,0.000511,0.999552,0.448756,0.000000,1.000000,0.808347,1.000000,0.998006,0.999646,1.000000,1.000000,0.001455,0.000060,0.611299,0.408487,0.000193,0.996767,0.000000,0.000000,0.019518
-87.970475,0.017292,0.000072,6.893645,6.893709,144.971530,144.971507,1.581304,1.513327,0.000074,0.007367,0.697018,0.697016,0.697002,0.453727,0.696951,0.000189,0.453279,0.196651,0.001003,0.999552,0.423342,0.000511,0.999552,0.461172,0.000000,1.000000,0.812517,1.000000,0.998170,0.999679,1.000000,1.000000,0.001493,0.000044,0.601355,0.406987,0.000193,0.996768,0.000000,0.000000,0.021427
-87.977165,0.018008,0.000071,6.862976,6.863039,145.015214,145.015191,1.557802,1.478838,0.000072,0.007362,0.697250,0.697247,0.697226,0.453996,0.697106,0.000189,0.438565,0.182536,0.001003,0.999552,0.395052,0.000511,0.999552,0.430104,0.000000,1.000000,0.801665,1.000000,0.997711,0.999578,1.000000,1.000000,0.001404,0.000097,0.625943,0.413039,0.000193,0.996766,0.000000,0.000000,0.018893
-87.974987,0.018169,0.000072,6.872545,6.872608,145.001013,145.000991,1.568621,1.491013,0.000073,0.007364,0.697174,0.697172,0.697152,0.453908,0.697049,0.000189,0.441405,0.185116,0.001003,0.999552,0.400259,0.000511,0.999552,0.435818,0.000000,1.000000,0.803672,1.000000,0.997809,0.999601,1.000000,1.000000,0.001428,0.000083,0.621500,0.411862,0.000193,0.996766,0.000000,0.000000,0.019680
-87.972641,0.017115,0.000072,6.903135,6.903199,144.976078,144.976055,1.575200,1.507376,0.000074,0.007366,0.697093,0.697091,0.697077,0.453815,0.697025,0.000189,0.452950,0.196288,0.001003,0.999552,0.422446,0.000511,0.999552,0.460223,0.000000,1.000000,0.811801,1.000000,0.998146,0.999674,1.000000,1.000000,0.001482,0.000045,0.602088,0.407478,0.000193,0.996767,0.000000,0.000000,0.017225
-87.973232,0.016786,0.000072,6.880872,6.880935,144.992165,144.992143,1.566526,1.499772,0.000073,0.007365,0.697114,0.697112,0.697098,0.453839,0.697047,0.000189,0.453309,0.196648,0.001003,0.999552,0.423263,0.000511,0.999552,0.461105,0.000000,1.000000,0.813133,1.000000,0.998178,0.999681,1.000000,1.000000,0.001467,0.000044,0.601356,0.405847,0.000193,0.996767,0.000000,0.000000,0.019856
-87.973285,0.017645,0.000072,6.881492,6.881555,144.989895,144.989872,1.571893,1.499362,0.000073,0.007365,0.697115,0.697113,0.697096,0.453840,0.697023,0.000189,0.447368,0.190733,0.001003,0.999552,0.411442,0.000511,0.999552,0.448120,0.000000,1.000000,0.807992,1.000000,0.997991,0.999641,1.000000,1.000000,0.001453,0.000061,0.611758,0.409368,0.000193,0.996767,0.000000,0.000000,0.020111
-87.976194,0.018659,0.000071,6.871261,6.871324,145.002593,145.002570,1.564282,1.480798,0.000072,0.007363,0.697216,0.697213,0.697188,0.453955,0.697037,0.000189,0.434091,0.178635,0.001003,0.999552,0.387333,0.000511,0.999552,0.421594,0.000000,1.000000,0.797845,1.000000,0.997553,0.999541,1.000000,1.000000,0.001404,0.000121,0.632641,0.416196,0.000193,0.996766,0.000000,0.000000,0.019899
-87.973553,0.017744,0.000072,6.875638,6.875701,144.994719,144.994697,1.572904,1.499754,0.000073,0.007365,0.697125,0.697123,0.697105,0.453851,0.697029,0.000189,0.446752,0.190137,0.001003,0.999552,0.410281,0.000511,0.999552,0.446835,0.000000,1.000000,0.807656,1.000000,0.997976,0.999638,1.000000,1.000000,0.001453,0.000063,0.612778,0.409629,0.000193,0.996767,0.000000,0.000000,0.020378
-87.976949,0.018276,0.000071,6.858372,6.858435,145.018930,145.018908,1.562886,1.483265,0.000072,0.007363,0.697242,0.697240,0.697218,0.453987,0.697098,0.000189,0.438601,0.182570,0.001003,0.999552,0.395266,0.000511,0.999552,0.430306,0.000000,1.000000,0.802528,1.000000,0.997743,0.999586,1.000000,1.000000,0.001409,0.000096,0.625837,0.411697,0.000193,0.996766,0.000000,0.000000,0.018879
-87.979093,0.019375,0.000071,6.847824,6.847885,145.028158,145.028136,1.559503,1.468167,0.000072,0.007361,0.697317,0.697313,0.697280,0.454070,0.697037,0.000189,0.424402,0.170614,0.001003,0.999552,0.371726,0.000511,0.999552,0.404313,0.000000,1.000000,0.792899,1.000000,0.997282,0.999474,1.000000,1.000000,0.001375,0.000190,0.646105,0.418208,0.000193,0.996765,0.000000,0.000000,0.019603
-87.975122,0.018476,0.000071,6.878440,6.878503,144.996204,144.996181,1.567692,1.487204,0.000072,0.007364,0.697179,0.697176,0.697154,0.453912,0.697032,0.000189,0.438154,0.182189,0.001003,0.999552,0.394422,0.000511,0.999552,0.429399,0.000000,1.000000,0.801098,1.000000,0.997700,0.999577,1.000000,1.000000,0.001417,0.000099,0.626563,0.413432,0.000193,0.996766,0.000000,0.000000,0.019427
-87.974853,0.018797,0.000071,6.888107,6.888169,144.986606,144.986584,1.567721,1.484258,0.000072,0.007364,0.697170,0.697167,0.697142,0.453900,0.696997,0.000189,0.434854,0.179302,0.001003,0.999552,0.388654,0.000511,0.999552,0.423056,0.000000,1.000000,0.798244,1.000000,0.997579,0.999549,1.000000,1.000000,0.001408,0.000116,0.631542,0.415479,0.000193,0.996767,0.000000,0.000000,0.019432
-87.975685,0.018210,0.000071,6.884506,6.884569,144.994926,144.994904,1.560532,1.480761,0.000072,0.007364,0.697199,0.697196,0.697174,0.453935,0.697052,0.000189,0.438281,0.182296,0.001003,0.999552,0.394549,0.000511,0.999552,0.429564,0.000000,1.000000,0.801094,1.000000,0.997694,0.999576,1.000000,1.000000,0.001405,0.000098,0.626410,0.413056,0.000193,0.996766,0.000000,0.000000,0.018353
-87.977774,0.018629,0.000071,6.856383,6.856446,145.021394,145.021372,1.560637,1.477104,0.000072,0.007362,0.697271,0.697268,0.697243,0.454019,0.697090,0.000189,0.433837,0.178405,0.001003,0.999552,0.387009,0.000511,0.999552,0.421208,0.000000,1.000000,0.799085,1.000000,0.997587,0.999550,1.000000,1.000000,0.001394,0.000122,0.632963,0.413978,0.000193,0.996766,0.000000,0.000000,0.018902
-87.970879,0.017008,0.000073,6.904606,6.904670,144.969682,144.969659,1.584563,1.519345,0.000074,0.007367,0.697032,0.697030,0.697018,0.453744,0.696976,0.000189,0.456699,0.200224,0.001003,0.999552,0.430497,0.000511,0.999552,0.469016,0.000000,1.000000,0.815369,1.000000,0.998274,0.999701,1.000000,1.000000,0.001514,0.000036,0.595057,0.405100,0.000193,0.996768,0.000000,0.000000,0.018166
-87.971071,0.017139,0.000072,6.892774,6.892838,144.976270,144.976247,1.577705,1.510527,0.000074,0.007367,0.697039,0.697037,0.697023,0.453751,0.696973,0.000189,0.453881,0.197264,0.001003,0.999552,0.424612,0.000511,0.999552,0.462561,0.000000,1.000000,0.813548,1.000000,0.998202,0.999687,1.000000,1.000000,0.001488,0.000042,0.600264,0.405426,0.000193,0.996768,0.000000,0.000000,0.020441
